datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-29 04:41:11.369001,0,57813983232,3207147520,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:13.387781,0,57811759104,3210518528,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:15.391867,0,58537287680,2484146176,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:17.394863,0,57812131840,3210301440,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:19.397887,0,57812799488,3208482816,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:21.401334,0,57810960384,3212079104,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:23.404331,0,57810272256,3212288000,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:25.407299,0,57808519168,3214278656,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:27.410296,0,57807667200,3214569472,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:29.413381,0,57808379904,3212705792,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:31.468562,0,57809276928,3212963840,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:33.505414,0,57808232448,3213979648,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:35.509509,0,58844049408,2178150400,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:37.512555,0,58553495552,2468696064,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:39.515629,0,57807618048,3214569472,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:41.519063,0,57809944576,3212210176,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:43.522267,0,57813991424,3208122368,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:45.525501,0,57812983808,3209117696,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:47.528773,0,57812250624,3209850880,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:49.531715,0,57814560768,3207499776,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:51.534698,0,57817722880,3203817472,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:53.537953,0,57815961600,3204755456,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:55.541014,0,57820327936,3201400832,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:57.585784,0,57818550272,3203448832,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:41:59.602422,0,59047636992,1974358016,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:01.605394,0,58165313536,2856640512,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:03.608424,0,57819820032,3202129920,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:05.611437,0,57820274688,3201671168,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:07.614620,0,57817714688,3204222976,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:09.617594,0,57815605248,3206320128,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:11.621004,0,57817845760,3204071424,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:13.624083,0,57816563712,3203555328,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:15.669739,0,57817513984,3204395008,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:17.673920,0,57825542144,3196354560,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:19.677067,0,57813467136,3208433664,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:21.681094,0,57814183936,3207716864,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:23.684046,0,57812414464,3208548352,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:25.685491,0,57813098496,3208798208,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:27.688399,0,57812926464,3208912896,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:29.693526,0,58409283584,2612551680,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:31.696546,0,57812484096,3209347072,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:33.699636,0,57815650304,3206135808,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:35.702791,0,57814876160,3206877184,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:37.705747,0,57816612864,3205398528,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:39.709169,0,57814396928,3207602176,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:41.712357,0,57814380544,3207618560,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:43.715498,0,57816276992,3204743168,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:45.717513,0,57820123136,3202170880,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:47.720601,0,57824022528,3197767680,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:49.724009,0,57824604160,3197124608,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:51.727025,0,57831555072,3190378496,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:53.733006,0,58111361024,2910597120,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:55.736146,0,58231951360,2789994496,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:57.739124,0,57829937152,3192008704,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:42:59.749370,0,57832292352,3189641216,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:01.754244,0,57835163648,3186216960,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:03.757235,0,57833558016,3186831360,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:05.761357,0,57833189376,3188121600,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:07.765468,0,58050031616,2971885568,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:09.768415,0,59019235328,2002870272,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:11.771556,0,57828388864,3193708544,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:13.774757,0,57832030208,3190063104,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:15.777821,0,57832517632,3189563392,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:17.780857,0,57830203392,3191873536,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:19.783526,0,57829978112,3192098816,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:21.786459,0,57828970496,3191279616,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:23.789506,0,57828487168,3193573376,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:25.793074,0,57829490688,3192557568,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:27.796002,0,57829654528,3191840768,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:29.833638,0,57833082880,3188953088,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:31.837383,0,58992033792,2029993984,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:33.840451,0,57828794368,3193229312,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:35.843530,0,57832177664,3189841920,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:37.846592,0,57831202816,3190804480,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:39.849561,0,57829908480,3191595008,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:41.852401,0,57834864640,3186593792,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:43.878894,0,57833963520,3188027392,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:45.883864,0,57833730048,3188256768,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:47.887193,0,57834774528,3187200000,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:49.890265,0,57835745280,3186225152,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:51.893719,0,57839276032,3183370240,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:53.897954,0,58909515776,2112442368,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:55.901171,0,57838178304,3183775744,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:57.904419,0,57837379584,3184574464,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:43:59.907657,0,57835626496,3186311168,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:01.910832,0,57831596032,3189927936,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:03.914323,0,57832734720,3188342784,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:05.917687,0,57835868160,3186466816,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:07.921671,0,57840107520,3181408256,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:09.924595,0,57840070656,3180814336,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:11.937834,0,57837314048,3184427008,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:13.941819,0,58543460352,2478276608,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:15.944925,0,59111411712,1910312960,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:17.948030,0,58024521728,2997198848,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:19.951285,0,57836097536,3185614848,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:21.953517,0,57838616576,3183091712,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:23.956957,0,57837432832,3184279552,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:25.960172,0,57834889216,3185922048,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:27.962045,0,57837170688,3185422336,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:29.965153,0,57836802048,3185295360,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15310.4375,33829.5625,17302.4375,31837.5625
2022-07-29 04:44:31.968041,0,57840779264,3180892160,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:33.971345,0,58969006080,2052673536,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:35.974460,0,57842331648,3179339776,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:37.977564,0,57840541696,3181142016,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:39.981024,0,57844494336,3177254912,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:41.984289,0,57846878208,3174981632,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:43.987300,0,57848061952,3173834752,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:45.990630,0,57850368000,3171983360,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:47.994564,0,57847078912,3173445632,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:49.997505,0,57850773504,3170869248,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
2022-07-29 04:44:52.001957,0,58464239616,2557411328,22447.4375,26692.5625,15818.4375,33321.5625,14448.4375,34691.5625,14152.4375,34987.5625,20448.4375,28691.5625,15980.4375,33159.5625,15312.4375,33827.5625,17302.4375,31837.5625
