7,0,13682.551708818995,158.23448619211558,7404.237500851159,5004.389548884239
2,0,13682.568821161054,151.3435527588008,7477.184599623084,5014.263695716625
4,0,13682.587666922947,151.17100186098833,7458.969106025295,5063.605437294347
6,0,13682.59948393295,140.72477653285023,7490.374383259332,5074.147579893819
0,0,13682.59918420692,146.6089967986336,7387.091515316279,5002.679387254408
1,0,13682.606429536012,150.89396449446213,7397.35971533088,5024.205396742909
3,0,13682.613614186994,147.4179997863248,7422.1423883080715,5021.931106196484
5,0,13682.639980916982,145.25795117160305,7444.8865406003315,5066.934045296861
2,1,13423.771870334982,143.6920519192936,7437.367828257149,4879.812149027828
6,1,13423.74639470398,140.01222611044068,7494.462922364357,4855.364181574783
7,1,13423.795930369059,140.631826616358,7490.296552986954,4866.469507835573
1,1,13423.760070589022,147.4350591043476,7324.8083302426385,4891.811626215815
5,1,13423.73134921398,145.22071427723859,7382.289712185622,4855.771001458052
4,1,13423.810061621014,143.184572800179,7431.511326254229,4883.427579901298
3,1,13423.794732216978,139.7042675577104,7402.083143631578,4898.670637334115
0,1,13423.813691907097,130.63497900031507,7478.52250755718,4886.621692572837
3,2,13454.552183635999,141.93955509597436,7401.761499603628,4905.380380409653
1,2,13454.599784840015,147.10313762177248,7339.954629730084,4898.5060184081085
5,2,13454.599402263062,147.35846978554036,7420.610376804601,4857.490575990407
0,2,13454.572127067018,135.91971364954952,7424.713690007688,4883.438633021433
7,2,13454.644489243045,145.96609527640976,7474.61777882278,4891.6774238591315
4,2,13454.60019535094,139.12958313373383,7461.958508195472,4878.198591733701
2,2,13454.657753063017,144.7356490328675,7440.746602035011,4911.371610413655
6,2,13454.714650811045,148.31437503325287,7458.184728189604,4860.804085727781
