1,0,4678.01034723199,19.13608258916065,2011.2411599238403,2223.898919234751
6,0,4678.024691128987,19.517702482407913,2032.8826482149307,2224.186550432816
0,0,4678.05243618309,13.282882514758967,2027.862909152871,2225.251194723649
4,0,4678.055930210045,9.23078594414983,2036.5160931207938,2226.340728118783
7,0,4678.068303834996,17.716281078057364,2017.798472882132,2224.602139364695
3,0,4678.074237531051,10.059736351831816,2024.0982313718414,2224.4765574295307
5,0,4678.074263071059,15.980234769755043,2020.9781389269046,2223.9240666135447
2,0,4678.088011644082,12.85826929891482,2040.7265605825232,2225.129224418546
6,1,5481.774210551055,18.921732365735807,2706.6942657656036,2223.3588607797865
7,1,5481.831093062065,17.640664583421312,2691.0905595170334,2223.652546610683
1,1,5481.901998406043,18.582788344006985,2678.2340192594565,2223.0503984390525
5,1,5481.851213176968,16.06670620094519,2690.6802921036724,2223.210739258211
0,1,5481.889711237047,12.621361333178356,2705.542537464993,2224.266499305493
3,1,5481.875353069976,9.44601924077142,2697.109947876539,2223.6750495419838
4,1,5481.894677049946,9.249025262543,2708.975994556211,2225.3541332287714
2,1,5481.865844370914,12.63964704319369,2720.79105225252,2224.3715595632093
7,2,4677.25609917799,17.897533959476277,2017.2784098767443,2224.137870657025
6,2,4677.366215088987,19.143339428468607,2032.0218605479458,2223.7509867789922
5,2,4677.299445335055,15.820664267172106,2016.8534030269366,2223.565541041782
1,2,4677.322895598947,18.299792547128163,2009.8846749409568,2223.7149436022155
4,2,4677.286790084094,9.263781658373773,2034.2160713195335,2225.4796131963376
2,2,4677.29978266696,12.573632827261463,2042.0835888691945,2225.3403003284475
3,2,4677.306131039048,9.014939431566745,2024.00384663383,2224.3817376050865
0,2,4677.320498022018,12.791870893794112,2028.9091122878017,2224.9421446920605
2,3,5484.633376116981,12.625116809504107,2719.0767925261753,2225.0137193267
5,3,5484.706865442102,15.904252714593895,2689.1321285157464,2223.8164691856364
1,3,5484.710793925915,18.254586321068928,2679.8053556105588,2223.8807193177054
3,3,5484.746718816925,9.267714621382765,2703.0009872673545,2224.0917415756267
4,3,5484.765258381027,9.567253878922202,2709.913553885999,2225.137400496751
0,3,5484.7457068270305,12.896437845891342,2704.8355471573304,2224.623575699632
6,3,5484.849209134933,19.107793447212316,2709.398663825006,2223.414078285219
7,3,5484.866273213993,17.96117228618823,2692.424316048622,2224.1372556446586
4,4,4681.380197916995,9.453780811396427,2034.9194069600198,2226.2362231286243
0,4,4681.376756486017,12.588665586197749,2032.013901348575,2225.8227311840747
2,4,4681.499935014988,12.513656134717166,2040.63540236454,2226.1406638232293
1,4,4681.443034056923,18.47415937227197,2012.9212616478326,2224.911653947667
7,4,4681.3686315169325,17.74902769830078,2018.6456170422025,2225.263448004378
3,4,4681.390485780081,9.175019548041746,2028.6010997204576,2225.3408917345805
5,4,4681.473079296062,16.035442895954475,2019.8567532089073,2224.750894503435
6,4,4681.4004121769685,19.01658457343001,2034.1222347464645,2224.611257228651
